010539 A- ----DSN- A-DSN πονηρῷ· πονηρῷ πονηρῷ πονηρός
010539 C- -------- CONJ ἀλλ’ ἀλλ’ ἀλλά ἀλλά
010539 RR ----NSM- R-NSM ὅστις ὅστις ὅστις ὅστις
010539 RP ----AS-- P-2AS σε σε σε σύ
010539 V- 3PAI-S-- V-PAI-3S ⸀ῥαπίζει ῥαπίζει ῥαπίζει ῥαπίζω
010539 P- -------- PREP ⸀εἰς εἰς εἰς εἰς
010539 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
010539 A- ----ASF- A-ASF δεξιὰν δεξιὰν δεξιάν δεξιός
010539 N- ----ASF- N-ASF ⸀σιαγόνα, σιαγόνα σιαγόνα σιαγών
010539 V- 2AAD-S-- V-AAM-2S στρέψον στρέψον στρέψον στρέφω
010539 RP ----DSM- P-DSM αὐτῷ αὐτῷ αὐτῷ αὐτός
010539 D- -------- CONJ καὶ καὶ καί καί
010539 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
010539 A- ----ASF- A-ASF ἄλλην· ἄλλην ἄλλην ἄλλος
010540 C- -------- CONJ καὶ καὶ καί καί
010540 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
010540 V- -PAPDSM- V-PAP-DSM θέλοντί θέλοντί θέλοντι θέλω
010540 RP ----DS-- P-2DS σοι σοι σοι σύ
010540 V- -APN---- V-APN κριθῆναι κριθῆναι κριθῆναι κρίνω
010540 C- -------- CONJ καὶ καὶ καί καί
010540 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010540 N- ----ASM- N-ASM χιτῶνά χιτῶνά χιτῶνα χιτών
010540 RP ----GS-- P-2GS σου σου σου σύ
010540 V- -AAN---- V-2AAN λαβεῖν, λαβεῖν λαβεῖν λαμβάνω
010540 V- 2AAD-S-- V-2AAM-2S ἄφες ἄφες ἄφες ἀφίημι
010540 RP ----DSM- P-DSM αὐτῷ αὐτῷ αὐτῷ αὐτός
010540 D- -------- CONJ καὶ καὶ καί καί
010540 RA ----ASN- T-ASN τὸ τὸ τό ὁ
010540 N- ----ASN- N-ASN ἱμάτιον· ἱμάτιον ἱμάτιον ἱμάτιον
010541 C- -------- CONJ καὶ καὶ καί καί
010541 RR ----NSM- R-NSM ὅστις ὅστις ὅστις ὅστις
010541 RP ----AS-- P-2AS σε σε σε σύ
010541 V- 3FAI-S-- V-FAI-3S ἀγγαρεύσει ἀγγαρεύσει ἀγγαρεύσει ἀγγαρεύω
010541 N- ----ASN- N-ASN μίλιον μίλιον μίλιον μίλιον
010541 A- ----ASN- A-ASN ἕν, ἕν ἕν εἷς
010541 V- 2PAD-S-- V-PAM-2S ὕπαγε ὕπαγε ὕπαγε ὑπάγω
010541 P- -------- PREP μετ’ μετ’ μετά μετά
010541 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
010541 A- ----APN- A-NUI δύο. δύο δύο δύο
010542 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
010542 V- -PAPDSM- V-PAP-DSM αἰτοῦντί αἰτοῦντί αἰτοῦντι αἰτέω
010542 RP ----AS-- P-2AS σε σε σε σύ
010542 V- 2AAD-S-- V-2AAM-2S ⸀δός, δός δός δίδωμι
010542 C- -------- CONJ καὶ καὶ καί καί
010542 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010542 V- -PAPASM- V-PAP-ASM θέλοντα θέλοντα θέλοντα θέλω
010542 P- -------- PREP ἀπὸ ἀπὸ ἀπό ἀπό
010542 RP ----GS-- P-2GS σοῦ σοῦ σοῦ σύ
010542 V- -AMN---- V-AMN δανίσασθαι δανίσασθαι δανίσασθαι δανείζω
010542 D- -------- PRT-N μὴ μὴ μή μή
010542 V- 2APS-S-- V-2APS-2S ἀποστραφῇς. ἀποστραφῇς ἀποστραφῇς ἀποστρέφω
010543 V- 2AAI-P-- V-AAI-2P Ἠκούσατε Ἠκούσατε ἠκούσατε ἀκούω
010543 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
010543 V- 3API-S-- V-API-3S ἐρρέθη· ἐρρέθη ἐρρέθη λέγω
010543 V- 2FAI-S-- V-FAI-2S Ἀγαπήσεις Ἀγαπήσεις ἀγαπήσεις ἀγαπάω
010543 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010543 D- -------- ADV πλησίον πλησίον πλησίον πλησίον
010543 RP ----GS-- P-2GS σου σου σου σύ
010543 C- -------- CONJ καὶ καὶ καί καί
010543 V- 2FAI-S-- V-FAI-2S μισήσεις μισήσεις μισήσεις μισέω
010543 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010543 A- ----ASM- A-ASM ἐχθρόν ἐχθρόν ἐχθρόν ἐχθρός
010543 RP ----GS-- P-2GS σου. σου σου σύ
010544 RP ----NS-- P-1NS ἐγὼ ἐγὼ ἐγώ ἐγώ
010544 C- -------- CONJ δὲ δὲ δέ δέ
010544 V- 1PAI-S-- V-PAI-1S λέγω λέγω λέγω λέγω
010544 RP ----DP-- P-2DP ὑμῖν, ὑμῖν ὑμῖν σύ
010544 V- 2PAD-P-- V-PAM-2P ἀγαπᾶτε ἀγαπᾶτε ἀγαπᾶτε ἀγαπάω
010544 RA ----APM- T-APM τοὺς τοὺς τούς ὁ
010544 A- ----APM- A-APM ἐχθροὺς ἐχθροὺς ἐχθρούς ἐχθρός
010544 RP ----GP-- P-2GP ⸀ὑμῶν ὑμῶν ὑμῶν σύ
010544 C- -------- CONJ καὶ καὶ καί καί
010544 V- 2PMD-P-- V-PNM-2P προσεύχεσθε προσεύχεσθε προσεύχεσθε προσεύχομαι
010544 P- -------- PREP ὑπὲρ ὑπὲρ ὑπέρ ὑπέρ
010544 RA ----GPM- T-GPM ⸀τῶν τῶν τῶν ὁ
010544 V- -PAPGPM- V-PAP-GPM διωκόντων διωκόντων διωκόντων διώκω
010544 RP ----AP-- P-2AP ὑμᾶς· ὑμᾶς ὑμᾶς σύ
010545 C- -------- ADV ὅπως ὅπως ὅπως ὅπως
010545 V- 2AMS-P-- V-2ADS-2P γένησθε γένησθε γένησθε γίνομαι
010545 N- ----NPM- N-NPM υἱοὶ υἱοὶ υἱοί υἱός
010545 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
010545 N- ----GSM- N-GSM πατρὸς πατρὸς πατρός πατήρ
010545 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
010545 RA ----GSM- T-GSM τοῦ τοῦ τοῦ ὁ
010545 P- -------- PREP ⸀ἐν ἐν ἐν ἐν
010545 N- ----DPM- N-DPM οὐρανοῖς, οὐρανοῖς οὐρανοῖς οὐρανός
010545 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
010545 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010545 N- ----ASM- N-ASM ἥλιον ἥλιον ἥλιον ἥλιος
010545 RP ----GSM- P-GSM αὐτοῦ αὐτοῦ αὐτοῦ αὐτός
010545 V- 3PAI-S-- V-PAI-3S ἀνατέλλει ἀνατέλλει ἀνατέλλει ἀνατέλλω
010545 P- -------- PREP ἐπὶ ἐπὶ ἐπί ἐπί
010545 A- ----APM- A-APM πονηροὺς πονηροὺς πονηρούς πονηρός
010545 C- -------- CONJ καὶ καὶ καί καί
010545 A- ----APM- A-APM ἀγαθοὺς ἀγαθοὺς ἀγαθούς ἀγαθός
010545 C- -------- CONJ καὶ καὶ καί καί
010545 V- 3PAI-S-- V-PAI-3S βρέχει βρέχει βρέχει βρέχω
010545 P- -------- PREP ἐπὶ ἐπὶ ἐπί ἐπί
010545 A- ----APM- A-APM δικαίους δικαίους δικαίους δίκαιος
010545 C- -------- CONJ καὶ καὶ καί καί
010545 A- ----APM- A-APM ἀδίκους. ἀδίκους ἀδίκους ἄδικος
010546 C- -------- COND ἐὰν ἐὰν ἐάν ἐάν
010546 C- -------- CONJ γὰρ γὰρ γάρ γάρ
010546 V- 2AAS-P-- V-AAS-2P ἀγαπήσητε ἀγαπήσητε ἀγαπήσητε ἀγαπάω
010546 RA ----APM- T-APM τοὺς τοὺς τούς ὁ
010546 V- -PAPAPM- V-PAP-APM ἀγαπῶντας ἀγαπῶντας ἀγαπῶντας ἀγαπάω
010546 RP ----AP-- P-2AP ὑμᾶς, ὑμᾶς ὑμᾶς σύ
010546 RI ----ASM- I-ASM τίνα τίνα τίνα τίς
010546 N- ----ASM- N-ASM μισθὸν μισθὸν μισθόν μισθός
010546 V- 2PAI-P-- V-PAI-2P ἔχετε; ἔχετε ἔχετε ἔχω
010546 X- -------- PRT-I οὐχὶ οὐχὶ οὐχί οὐχί
010546 D- -------- CONJ καὶ καὶ καί καί
010546 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
010546 N- ----NPM- N-NPM τελῶναι τελῶναι τελῶναι τελώνης
010546 RA ----ASN- T-ASN ⸂τὸ τὸ τό ὁ
010546 A- ----ASN- P-ASN αὐτὸ⸃ αὐτὸ αὐτό αὐτός
010546 V- 3PAI-P-- V-PAI-3P ποιοῦσιν; ποιοῦσιν ποιοῦσι(ν) ποιέω
010547 C- -------- CONJ καὶ καὶ καί καί
010547 C- -------- COND ἐὰν ἐὰν ἐάν ἐάν
010547 V- 2AMS-P-- V-ADS-2P ἀσπάσησθε ἀσπάσησθε ἀσπάσησθε ἀσπάζομαι
010547 RA ----APM- T-APM τοὺς τοὺς τούς ὁ
010547 N- ----APM- N-APM ⸀ἀδελφοὺς ἀδελφοὺς ἀδελφούς ἀδελφός
010547 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
010547 A- ----ASN- ADV@ μόνον, μόνον μόνον μόνος
010547 RI ----ASN- I-ASN τί τί τί τίς
010547 A- ----ASN- A-ASN περισσὸν περισσὸν περισσόν περισσός
010547 V- 2PAI-P-- V-PAI-2P ποιεῖτε; ποιεῖτε ποιεῖτε ποιέω
010547 X- -------- PRT-I οὐχὶ οὐχὶ οὐχί οὐχί
010547 D- -------- CONJ καὶ καὶ καί καί
010547 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
010547 A- ----NPM- A-NPM ⸀ἐθνικοὶ ἐθνικοὶ ἐθνικοί ἐθνικός
010547 RA ----ASN- T-ASN ⸂τὸ τὸ τό ὁ
010547 A- ----ASN- P-ASN αὐτὸ⸃ αὐτὸ αὐτό αὐτός
010547 V- 3PAI-P-- V-PAI-3P ποιοῦσιν; ποιοῦσιν ποιοῦσι(ν) ποιέω
010548 V- 2FMI-P-- V-FDI-2P Ἔσεσθε Ἔσεσθε ἔσεσθε εἰμί
010548 C- -------- CONJ οὖν οὖν οὖν οὖν
010548 RP ----NP-- P-2NP ὑμεῖς ὑμεῖς ὑμεῖς σύ
010548 A- ----NPM- A-NPM τέλειοι τέλειοι τέλειοι τέλειος
010548 C- -------- ADV ⸀ὡς ὡς ὡς ὡς
010548 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
010548 N- ----NSM- N-NSM πατὴρ πατὴρ πατήρ πατήρ
010548 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
010548 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
010548 A- ----NSM- A-NSM ⸀οὐράνιος οὐράνιος οὐράνιος οὐράνιος
010548 A- ----NSM- A-NSM τέλειός τέλειός τέλειος τέλειος
010548 V- 3PAI-S-- V-PAI-3S ἐστιν. ἐστιν ἐστί(ν) εἰμί
010601 V- 2PAD-P-- V-PAM-2P Προσέχετε Προσέχετε προσέχετε προσέχω
010601 C- -------- CONJ ⸀δὲ δὲ δέ δέ
010601 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
010601 N- ----ASF- N-ASF ⸀δικαιοσύνην δικαιοσύνην δικαιοσύνην δικαιοσύνη
010601 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
010601 D- -------- PRT-N μὴ μὴ μή μή
010601 V- -PAN---- V-PAN ποιεῖν ποιεῖν ποιεῖν ποιέω
010601 P- -------- PREP ἔμπροσθεν ἔμπροσθεν ἔμπροσθεν ἔμπροσθεν
010601 RA ----GPM- T-GPM τῶν τῶν τῶν ὁ
010601 N- ----GPM- N-GPM ἀνθρώπων ἀνθρώπων ἀνθρώπων ἄνθρωπος
010601 P- -------- PREP πρὸς πρὸς πρός πρός
010601 RA ----ASN- T-ASN τὸ τὸ τό ὁ
010601 V- -APN---- V-APN θεαθῆναι θεαθῆναι θεαθῆναι θεάομαι
010601 RP ----DPM- P-DPM αὐτοῖς· αὐτοῖς αὐτοῖς αὐτός
010601 C- -------- COND εἰ εἰ εἰ εἰ
010601 C- -------- CONJ δὲ δὲ δέ δέ
010601 D- -------- PRT-N μή μή μή μή
010601 X- -------- PRT γε, γε γέ γέ
010601 N- ----ASM- N-ASM μισθὸν μισθὸν μισθόν μισθός
010601 D- -------- PRT-N οὐκ οὐκ οὐ οὐ
010601 V- 2PAI-P-- V-PAI-2P ἔχετε ἔχετε ἔχετε ἔχω
010601 P- -------- PREP παρὰ παρὰ παρά παρά
010601 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
010601 N- ----DSM- N-DSM πατρὶ πατρὶ πατρί πατήρ
010601 RP ----GP-- P-2GP ὑμῶν ὑμῶν ὑμῶν σύ
010601 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
010601 P- -------- PREP ἐν ἐν ἐν ἐν
010601 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
010601 N- ----DPM- N-DPM οὐρανοῖς. οὐρανοῖς οὐρανοῖς οὐρανός
010602 C- -------- CONJ Ὅταν Ὅταν ὅταν ὅταν
010602 C- -------- CONJ οὖν οὖν οὖν οὖν
010602 V- 2PAS-S-- V-PAS-2S ποιῇς ποιῇς ποιῇς ποιέω
010602 N- ----ASF- N-ASF ἐλεημοσύνην, ἐλεημοσύνην ἐλεημοσύνην ἐλεημοσύνη
010602 D- -------- PRT-N μὴ μὴ μή μή
010602 V- 2AAS-S-- V-AAS-2S σαλπίσῃς σαλπίσῃς σαλπίσῃς σαλπίζω
010602 P- -------- PREP ἔμπροσθέν ἔμπροσθέν ἔμπροσθεν ἔμπροσθεν
010602 RP ----GS-- P-2GS σου, σου σου σύ
010602 C- -------- ADV ὥσπερ ὥσπερ ὥσπερ ὥσπερ
010602 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
010602 N- ----NPM- N-NPM ὑποκριταὶ ὑποκριταὶ ὑποκριταί ὑποκριτής
010602 V- 3PAI-P-- V-PAI-3P ποιοῦσιν ποιοῦσιν ποιοῦσι(ν) ποιέω
010602 P- -------- PREP ἐν ἐν ἐν ἐν
010602 RA ----DPF- T-DPF ταῖς ταῖς ταῖς ὁ
010602 N- ----DPF- N-DPF συναγωγαῖς συναγωγαῖς συναγωγαῖς συναγωγή
010602 C- -------- CONJ καὶ καὶ καί καί
010602 P- -------- PREP ἐν ἐν ἐν ἐν
010602 RA ----DPF- T-DPF ταῖς ταῖς ταῖς ὁ
010602 N- ----DPF- N-DPF ῥύμαις, ῥύμαις ῥύμαις ῥύμη
010602 C- -------- ADV ὅπως ὅπως ὅπως ὅπως
010602 V- 3APS-P-- V-APS-3P δοξασθῶσιν δοξασθῶσιν δοξασθῶσι(ν) δοξάζω
010602 P- -------- PREP ὑπὸ ὑπὸ ὑπό ὑπό
010602 RA ----GPM- T-GPM τῶν τῶν τῶν ὁ
010602 N- ----GPM- N-GPM ἀνθρώπων· ἀνθρώπων ἀνθρώπων ἄνθρωπος
010602 X- -------- HEB ἀμὴν ἀμὴν ἀμήν ἀμήν
010602 V- 1PAI-S-- V-PAI-1S λέγω λέγω λέγω λέγω
010602 RP ----DP-- P-2DP ὑμῖν, ὑμῖν ὑμῖν σύ
010602 V- 3PAI-P-- V-PAI-3P ἀπέχουσιν ἀπέχουσιν ἀπέχουσι(ν) ἀπέχω
010602 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010602 N- ----ASM- N-ASM μισθὸν μισθὸν μισθόν μισθός
010602 RP ----GPM- P-GPM αὐτῶν. αὐτῶν αὐτῶν αὐτός
010603 RP ----GS-- P-2GS σοῦ σοῦ σοῦ σύ
010603 C- -------- CONJ δὲ δὲ δέ δέ
010603 V- -PAPGSM- V-PAP-GSM ποιοῦντος ποιοῦντος ποιοῦντος ποιέω
010603 N- ----ASF- N-ASF ἐλεημοσύνην ἐλεημοσύνην ἐλεημοσύνην ἐλεημοσύνη
010603 D- -------- PRT-N μὴ μὴ μή μή
010603 V- 3AAD-S-- V-2AAM-3S γνώτω γνώτω γνώτω γινώσκω
010603 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
010603 A- ----NSF- A-NSF ἀριστερά ἀριστερά ἀριστερά ἀριστερός
010603 RP ----GS-- P-2GS σου σου σου σύ
010603 RI ----ASN- I-ASN τί τί τί τίς
010603 V- 3PAI-S-- V-PAI-3S ποιεῖ ποιεῖ ποιεῖ ποιέω
010603 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
010603 A- ----NSF- A-NSF δεξιά δεξιά δεξιά δεξιός
010603 RP ----GS-- P-2GS σου, σου σου σύ
010604 C- -------- ADV ὅπως ὅπως ὅπως ὅπως
010604 V- 3PAS-S-- V-PAS-3S ᾖ ᾖ ᾖ εἰμί
010604 RP ----GS-- P-2GS σου σου σου σύ
010604 RA ----NSF- T-NSF ἡ ἡ ἡ ὁ
010604 N- ----NSF- N-NSF ἐλεημοσύνη ἐλεημοσύνη ἐλεημοσύνη ἐλεημοσύνη
010604 P- -------- PREP ἐν ἐν ἐν ἐν
010604 RA ----DSN- T-DSN τῷ τῷ τῷ ὁ
010604 A- ----DSN- A-DSN κρυπτῷ· κρυπτῷ κρυπτῷ κρυπτός
010604 C- -------- CONJ καὶ καὶ καί καί
010604 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
010604 N- ----NSM- N-NSM πατήρ πατήρ πατήρ πατήρ
010604 RP ----GS-- P-2GS σου σου σου σύ
010604 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
010604 V- -PAPNSM- V-PAP-NSM βλέπων βλέπων βλέπων βλέπω
010604 P- -------- PREP ἐν ἐν ἐν ἐν
010604 RA ----DSN- T-DSN τῷ τῷ τῷ ὁ
010604 A- ----DSN- A-DSN ⸀κρυπτῷ κρυπτῷ κρυπτῷ κρυπτός
010604 V- 3FAI-S-- V-FAI-3S ἀποδώσει ἀποδώσει ἀποδώσει ἀποδίδωμι
010604 RP ----DS-- P-2DS ⸀σοι. σοι σοι σύ
010605 C- -------- CONJ Καὶ Καὶ καί καί
010605 C- -------- CONJ ὅταν ὅταν ὅταν ὅταν
010605 V- 2PMS-P-- V-PNS-2P ⸂προσεύχησθε, προσεύχησθε προσεύχησθε προσεύχομαι
010605 D- -------- PRT-N οὐκ οὐκ οὐ οὐ
010605 V- 2FMI-P-- V-FDI-2P ἔσεσθε ἔσεσθε ἔσεσθε εἰμί
010605 C- -------- ADV ὡς⸃ ὡς ὡς ὡς
010605 RA ----NPM- T-NPM οἱ οἱ οἱ ὁ
010605 N- ----NPM- N-NPM ὑποκριταί· ὑποκριταί ὑποκριταί ὑποκριτής
010605 C- -------- CONJ ὅτι ὅτι ὅτι ὅτι
010605 V- 3PAI-P-- V-PAI-3P φιλοῦσιν φιλοῦσιν φιλοῦσι(ν) φιλέω
010605 P- -------- PREP ἐν ἐν ἐν ἐν
010605 RA ----DPF- T-DPF ταῖς ταῖς ταῖς ὁ
010605 N- ----DPF- N-DPF συναγωγαῖς συναγωγαῖς συναγωγαῖς συναγωγή
010605 C- -------- CONJ καὶ καὶ καί καί
010605 P- -------- PREP ἐν ἐν ἐν ἐν
010605 RA ----DPF- T-DPF ταῖς ταῖς ταῖς ὁ
010605 N- ----DPF- N-DPF γωνίαις γωνίαις γωνίαις γωνία
010605 RA ----GPF- T-GPF τῶν τῶν τῶν ὁ
010605 A- ----GPF- N-GPF πλατειῶν πλατειῶν πλατειῶν πλατύς
010605 V- -XAPNPM- V-RAP-NPM ἑστῶτες ἑστῶτες ἑστῶτες ἵστημι
010605 V- -PMN---- V-PNN προσεύχεσθαι, προσεύχεσθαι προσεύχεσθαι προσεύχομαι
010605 C- -------- ADV ⸀ὅπως ὅπως ὅπως ὅπως
010605 V- 3APS-P-- V-2APS-3P φανῶσιν φανῶσιν φανῶσι(ν) φαίνω
010605 RA ----DPM- T-DPM τοῖς τοῖς τοῖς ὁ
010605 N- ----DPM- N-DPM ἀνθρώποις· ἀνθρώποις ἀνθρώποις ἄνθρωπος
010605 X- -------- HEB ἀμὴν ἀμὴν ἀμήν ἀμήν
010605 V- 1PAI-S-- V-PAI-1S λέγω λέγω λέγω λέγω
010605 RP ----DP-- P-2DP ⸀ὑμῖν, ὑμῖν ὑμῖν σύ
010605 V- 3PAI-P-- V-PAI-3P ἀπέχουσι ἀπέχουσι ἀπέχουσι(ν) ἀπέχω
010605 RA ----ASM- T-ASM τὸν τὸν τόν ὁ
010605 N- ----ASM- N-ASM μισθὸν μισθὸν μισθόν μισθός
010605 RP ----GPM- P-GPM αὐτῶν. αὐτῶν αὐτῶν αὐτός
010606 RP ----NS-- P-2NS σὺ σὺ σύ σύ
010606 C- -------- CONJ δὲ δὲ δέ δέ
010606 C- -------- CONJ ὅταν ὅταν ὅταν ὅταν
010606 V- 2PMS-S-- V-PNS-2S προσεύχῃ, προσεύχῃ προσεύχῃ προσεύχομαι
010606 V- 2AAD-S-- V-2AAM-2S εἴσελθε εἴσελθε εἴσελθε εἰσέρχομαι
010606 P- -------- PREP εἰς εἰς εἰς εἰς
010606 RA ----ASN- T-ASN τὸ τὸ τό ὁ
010606 N- ----ASN- N-ASN ταμεῖόν ταμεῖόν ταμεῖον ταμεῖον
010606 RP ----GS-- P-2GS σου σου σου σύ
010606 C- -------- CONJ καὶ καὶ καί καί
010606 V- -AAPNSM- V-AAP-NSM κλείσας κλείσας κλείσας κλείω
010606 RA ----ASF- T-ASF τὴν τὴν τήν ὁ
010606 N- ----ASF- N-ASF θύραν θύραν θύραν θύρα
010606 RP ----GS-- P-2GS σου σου σου σύ
010606 V- 2AMD-S-- V-ADM-2S πρόσευξαι πρόσευξαι πρόσευξαι προσεύχομαι
010606 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
010606 N- ----DSM- N-DSM πατρί πατρί πατρί πατήρ
010606 RP ----GS-- P-2GS σου σου σου σύ
010606 RA ----DSM- T-DSM τῷ τῷ τῷ ὁ
010606 P- -------- PREP ἐν ἐν ἐν ἐν
010606 RA ----DSN- T-DSN τῷ τῷ τῷ ὁ
010606 A- ----DSN- A-DSN κρυπτῷ· κρυπτῷ κρυπτῷ κρυπτός
010606 C- -------- CONJ καὶ καὶ καί καί
010606 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
010606 N- ----NSM- N-NSM πατήρ πατήρ πατήρ πατήρ
010606 RP ----GS-- P-2GS σου σου σου σύ
010606 RA ----NSM- T-NSM ὁ ὁ ὁ ὁ
010606 V- -PAPNSM- V-PAP-NSM βλέπων βλέπων βλέπων βλέπω
010606 P- -------- PREP ἐν ἐν ἐν ἐν
010606 RA ----DSN- T-DSN τῷ τῷ τῷ ὁ
